Date,Open,High,Low,Close,Adj Close,Volume
2023-05-15,116.11000061035156,118.4800033569336,116.01000213623047,116.51000213623047,116.51000213623047,36266800
2023-05-16,116.48999786376953,120.75,116.43000030517578,119.51000213623047,119.51000213623047,45035600
2023-05-17,119.61000061035156,121.66999816894531,118.88999938964844,120.83999633789062,120.83999633789062,33323600
2023-05-18,120.94999694824219,123.30999755859375,120.83000183105469,122.83000183105469,122.83000183105469,35234200
2023-05-19,123.55000305175781,125.97000122070312,122.1500015258789,122.76000213623047,122.76000213623047,41330300
2023-05-22,122.94000244140625,126.43000030517578,122.73999786376953,125.05000305175781,125.05000305175781,35253000
2023-05-23,124.16000366210938,124.62999725341797,122.20999908447266,122.55999755859375,122.55999755859375,34046300
2023-05-24,121.12000274658203,121.91000366210938,119.86000061035156,120.9000015258789,120.9000015258789,34182600
2023-05-25,124.5199966430664,125.31999969482422,121.95999908447266,123.4800033569336,123.4800033569336,42317000
2023-05-26,123.16999816894531,125.26000213623047,122.44999694824219,124.61000061035156,124.61000061035156,35635900
2023-05-30,125.63999938964844,125.66000366210938,122.0,123.66999816894531,123.66999816894531,35076700
2023-05-31,122.75,124.05999755859375,122.5,122.87000274658203,122.87000274658203,37325800
2023-06-01,122.81999969482422,124.41999816894531,122.62000274658203,123.72000122070312,123.72000122070312,30772700
2023-06-02,123.98999786376953,126.1500015258789,123.76000213623047,124.66999816894531,124.66999816894531,26963100
2023-06-05,124.01000213623047,127.43000030517578,123.83999633789062,126.01000213623047,126.01000213623047,32305500
2023-06-06,126.01000213623047,128.2899932861328,125.36000061035156,127.30999755859375,127.30999755859375,26638300
2023-06-07,126.97000122070312,129.0399932861328,122.12000274658203,122.5,122.5,52539000
2023-06-08,122.2300033569336,123.2300033569336,121.23999786376953,122.13999938964844,122.13999938964844,29389200
2023-06-09,122.25,123.76000213623047,121.91000366210938,122.2300033569336,122.2300033569336,23762500
2023-06-12,122.79000091552734,124.05000305175781,121.66000366210938,123.63999938964844,123.63999938964844,28306400
2023-06-13,124.9800033569336,125.16000366210938,123.18000030517578,123.83000183105469,123.83000183105469,22278300
2023-06-14,123.0999984741211,124.05000305175781,121.44999694824219,123.66999816894531,123.66999816894531,30592300
2023-06-15,123.13999938964844,125.45999908447266,122.4000015258789,125.08999633789062,125.08999633789062,35246300
2023-06-16,125.93000030517578,126.11000061035156,123.27999877929688,123.52999877929688,123.52999877929688,45514000
2023-06-20,122.93000030517578,124.56999969482422,122.13999938964844,123.0999984741211,123.0999984741211,26097500
2023-06-21,122.4000015258789,122.66000366210938,120.0999984741211,120.55000305175781,120.55000305175781,30306300
2023-06-22,120.0,123.23999786376953,118.83000183105469,123.1500015258789,123.1500015258789,26952200
2023-06-23,121.37999725341797,122.79000091552734,121.05999755859375,122.33999633789062,122.33999633789062,34885300
2023-06-26,120.76000213623047,122.0,118.2699966430664,118.33999633789062,118.33999633789062,33969900
2023-06-27,117.08000183105469,119.08000183105469,116.0999984741211,118.33000183105469,118.33000183105469,39535900
2023-06-28,117.08999633789062,120.38999938964844,116.8499984741211,120.18000030517578,120.18000030517578,27091400
2023-06-29,119.23999786376953,120.05999755859375,118.30000305175781,119.0999984741211,119.0999984741211,24090900
2023-06-30,120.16999816894531,121.08000183105469,119.69000244140625,119.69999694824219,119.69999694824219,29519700
2023-07-03,119.23999786376953,120.19000244140625,118.81999969482422,119.9000015258789,119.9000015258789,14467900
2023-07-05,119.23999786376953,122.61000061035156,119.2300033569336,121.75,121.75,27584800
2023-07-06,119.80000305175781,120.30000305175781,118.4000015258789,120.11000061035156,120.11000061035156,24745200
2023-07-07,120.0999984741211,121.05000305175781,119.4000015258789,119.4800033569336,119.4800033569336,21692600
2023-07-10,118.30000305175781,118.30999755859375,116.13999938964844,116.44999694824219,116.44999694824219,35315200
2023-07-11,116.29000091552734,117.70999908447266,115.3499984741211,117.13999938964844,117.13999938964844,23078800
2023-07-12,118.80000305175781,120.33000183105469,118.41000366210938,118.93000030517578,118.93000030517578,30404400
2023-07-13,120.93000030517578,124.83000183105469,120.44999694824219,124.54000091552734,124.54000091552734,44297900
2023-07-14,124.80000305175781,126.77999877929688,123.48999786376953,125.41999816894531,125.41999816894531,33266800
2023-07-17,125.94000244140625,127.0999984741211,124.19999694824219,124.6500015258789,124.6500015258789,25716200
2023-07-18,124.5999984741211,124.68000030517578,122.95999908447266,123.76000213623047,123.76000213623047,26226400
2023-07-19,124.5999984741211,125.18000030517578,121.80000305175781,122.02999877929688,122.02999877929688,37224000
2023-07-20,121.41999816894531,124.08999633789062,118.22000122070312,119.19999694824219,119.19999694824219,37906800
2023-07-21,120.62000274658203,120.98999786376953,118.7300033569336,120.0199966430664,120.0199966430664,72937900
2023-07-24,121.66000366210938,123.0,120.9800033569336,121.52999877929688,121.52999877929688,29686100
2023-07-25,121.36000061035156,123.1500015258789,121.0199966430664,122.20999908447266,122.20999908447266,52509600
2023-07-26,130.07000732421875,130.97999572753906,128.32000732421875,129.27000427246094,129.27000427246094,61682100
2023-07-27,131.6699981689453,133.24000549316406,128.7899932861328,129.39999389648438,129.39999389648438,44952100
2023-07-28,130.77999877929688,133.74000549316406,130.57000732421875,132.5800018310547,132.5800018310547,36591200
2023-07-31,132.72999572753906,133.52999877929688,131.77999877929688,132.72000122070312,132.72000122070312,28055500
2023-08-01,130.77999877929688,132.6300048828125,130.67999267578125,131.5500030517578,131.5500030517578,23166800
2023-08-02,129.4499969482422,130.08999633789062,127.55999755859375,128.3800048828125,128.3800048828125,26273300
2023-08-03,127.97000122070312,129.38999938964844,127.41999816894531,128.4499969482422,128.4499969482422,20089500
2023-08-04,129.27999877929688,131.50999450683594,127.91000366210938,128.11000061035156,128.11000061035156,26130000
2023-08-07,129.16000366210938,131.61000061035156,129.02000427246094,131.52999877929688,131.52999877929688,22746300
2023-08-08,130.6199951171875,131.50999450683594,129.5399932861328,131.39999389648438,131.39999389648438,23535200
2023-08-09,131.66000366210938,132.0399932861328,129.0,129.66000366210938,129.66000366210938,24912900
2023-08-10,131.32000732421875,132.0500030517578,129.4499969482422,129.69000244140625,129.69000244140625,20857800
2023-08-11,128.66000366210938,129.92999267578125,128.1699981689453,129.55999755859375,129.55999755859375,19569200
2023-08-14,129.38999938964844,131.3699951171875,128.9600067138672,131.3300018310547,131.3300018310547,24695600
2023-08-15,131.10000610351562,131.4199981689453,129.27999877929688,129.77999877929688,129.77999877929688,19770700
2023-08-16,128.6999969482422,130.27999877929688,127.87000274658203,128.6999969482422,128.6999969482422,25216100
2023-08-17,129.8000030517578,131.99000549316406,129.2899932861328,129.9199981689453,129.9199981689453,33446300
2023-08-18,128.50999450683594,129.25,126.37999725341797,127.45999908447266,127.45999908447266,30491300
2023-08-21,127.18000030517578,128.72999572753906,126.55999755859375,128.3699951171875,128.3699951171875,25248700
2023-08-22,128.50999450683594,130.27999877929688,128.32000732421875,129.0800018310547,129.0800018310547,22067500
2023-08-23,130.17999267578125,133.41000366210938,129.8699951171875,132.3699951171875,132.3699951171875,27819700
2023-08-24,133.9499969482422,134.25,129.57000732421875,129.77999877929688,129.77999877929688,28500700
2023-08-25,129.5399932861328,130.75999450683594,127.25,129.8800048828125,129.8800048828125,26762900
2023-08-28,131.30999755859375,132.5399932861328,130.13999938964844,131.00999450683594,131.00999450683594,20543300
2023-08-29,132.24000549316406,136.57000732421875,132.24000549316406,134.57000732421875,134.57000732421875,43075600
2023-08-30,134.77999877929688,136.27999877929688,134.07000732421875,135.8800048828125,135.8800048828125,28315800
