Date,RCLC1 Price,Date,Daily Return,count,Year_Month,cpu_index,date
1994-01-14,2.268,1994-01-14,0.033172024012467015,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-17,2.36,1994-01-17,0.039763233172013114,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-18,2.318,1994-01-18,-0.01795687411995862,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-19,2.252,1994-01-19,-0.028886034640116087,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-20,2.25,1994-01-20,-0.0008884940611150559,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-21,2.305,1994-01-21,0.024150460232283122,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-24,2.47,1994-01-24,0.06913747419127404,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-25,2.246,1994-01-25,-0.09506729432363442,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-26,2.359,1994-01-26,0.0490869441092866,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-27,2.417,1994-01-27,0.024289301295807943,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-28,2.528,1994-01-28,0.04490137456326504,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-01-31,2.554,1994-01-31,0.010232281325736503,0.0,1994-01-01,0.10802495777881527,1994-01-01
1994-02-01,2.639,1994-02-01,0.03273929991083942,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-02,2.585,1994-02-02,-0.02067454956079452,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-03,2.383,1994-02-03,-0.0813653098437874,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-04,2.369,1994-02-04,-0.005892272939956543,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-07,2.347,1994-02-07,-0.009330008307762037,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-08,2.411,1994-02-08,0.0269036823301476,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-09,2.358,1994-02-09,-0.022227797083854813,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-10,2.374,1994-02-10,0.006762494072297171,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-11,2.356,1994-02-11,-0.0076110303981361364,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-14,2.252,1994-02-14,-0.04514655551189641,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-15,2.253,1994-02-15,0.00044395117266353694,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-16,2.345,1994-02-16,0.04002274044813532,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-17,2.385,1994-02-17,0.01691372244206162,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-18,2.418,1994-02-18,0.013741627852296608,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-22,2.296,1994-02-22,-0.051772273735281094,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-23,2.232,1994-02-23,-0.02827043393825536,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-24,2.248,1994-02-24,0.007142887512380204,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-25,2.292,1994-02-25,0.019383866821048375,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-02-28,2.208,1994-02-28,-0.03733767043764412,-0.7884573603642702,1994-02-01,0.2213463398430484,1994-02-01
1994-03-01,2.18,1994-03-01,-0.012762251613851293,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-02,2.171,1994-03-02,-0.00413698590484306,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-03,2.146,1994-03-03,-0.01158224668764799,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-04,2.188,1994-03-04,0.019382240351228087,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-07,2.167,1994-03-07,-0.009644162005512914,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-08,2.196,1994-03-08,0.013293801093062269,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-09,2.156,1994-03-09,-0.018382870600533535,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-10,2.116,1994-03-10,-0.018727139050697762,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-11,2.096,1994-03-11,-0.009496747537257197,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-14,2.05,1994-03-14,-0.022190973308479026,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-15,2.104,1994-03-15,0.02600050172514664,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-16,2.163,1994-03-16,0.027655852095458185,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-17,2.124,1994-03-17,-0.018195043591229195,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-18,2.103,1994-03-18,-0.009936206659129606,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-21,2.055,1994-03-21,-0.023089048772364815,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-22,2.107,1994-03-22,0.024989286873853978,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-23,2.077,1994-03-23,-0.014340589928076823,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-24,1.981,1994-03-24,-0.047322777177561254,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-25,2.072,1994-03-25,0.044912556680822634,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-28,2.066,1994-03-28,-0.0028999536997899827,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-29,2.062,1994-03-29,-0.001937985102678577,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-30,2.058,1994-03-30,-0.0019417481829102992,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-03-31,2.075,1994-03-31,0.008226516270804033,0.26236426446749084,1994-03-01,-0.24423145825540704,1994-03-01
1994-04-04,2.144,1994-04-04,0.03271208952589381,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-05,2.069,1994-04-05,-0.035607844445149646,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-06,2.097,1994-04-06,0.013442353156376988,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-07,2.085,1994-04-07,-0.005738896669018167,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-08,2.066,1994-04-08,-0.009154484553317977,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-11,2.068,1994-04-11,0.0009675859487360381,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-12,2.089,1994-04-12,0.010103525928246013,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-13,2.131,1994-04-13,0.019905870542051222,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-14,2.163,1994-04-14,0.014904793854441665,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-15,2.187,1994-04-15,0.011034594723709068,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-18,2.156,1994-04-18,-0.014276088647879876,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-19,2.129,1994-04-19,-0.012602267135408383,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-20,2.139,1994-04-20,0.004686044188926125,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-21,2.132,1994-04-21,-0.0032779237966703116,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-22,2.076,1994-04-22,-0.026617540999955978,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-25,2.152,1994-04-25,0.035954676995895885,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-26,2.103,1994-04-26,-0.0230327455789752,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-28,2.067,1994-04-28,-0.017266616020931533,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-04-29,2.067,1994-04-29,0.0,0.07410797215372167,1994-04-01,0.4764649792921265,1994-04-01
1994-05-02,2.009,1994-05-02,-0.028461194866834,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-03,2.002,1994-05-03,-0.0034904049397686022,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-04,2.034,1994-05-04,0.015857616733339488,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-05,2.044,1994-05-05,0.004904374715089898,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-06,2.037,1994-05-06,-0.0034305350967892482,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-09,1.986,1994-05-09,-0.02535557162168794,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-10,1.99,1994-05-10,0.002012073113420235,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-11,1.95,1994-05-11,-0.02030526616074557,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-12,1.947,1994-05-12,-0.0015396461855927501,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-13,1.923,1994-05-13,-0.012403259783419912,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-16,1.913,1994-05-16,-0.005213776148526851,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-17,1.949,1994-05-17,0.01864373006730785,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-18,1.943,1994-05-18,-0.0030832501301207306,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-19,1.957,1994-05-19,0.007179518018636141,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-20,1.904,1994-05-20,-0.027455752044765726,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-23,1.851,1994-05-23,-0.02823090277781313,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-24,1.884,1994-05-24,0.017671142562810844,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-25,1.836,1994-05-25,-0.025807883955872475,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-26,1.862,1994-05-26,0.014061886656576629,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-27,1.842,1994-05-27,-0.010799241021760273,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-05-31,1.917,1994-05-31,0.03990952623039236,0.19415601444095776,1994-05-01,-0.2282155372654131,1994-05-01
1994-06-01,1.89,1994-06-01,-0.014184634991956525,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-02,1.982,1994-06-02,0.047529606836245214,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-03,1.965,1994-06-03,-0.008614190586571677,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-06,1.97,1994-06-06,0.002541297428672548,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-07,2.022,1994-06-07,0.026053577848382352,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-08,2.087,1994-06-08,0.03164050749678426,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-09,2.047,1994-06-09,-0.019352321415911252,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-10,2.134,1994-06-10,0.04162284620040896,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-13,2.121,1994-06-13,-0.006110477297016196,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-14,2.13,1994-06-14,0.004234304138788385,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-15,2.172,1994-06-15,0.01952642235035545,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-16,2.134,1994-06-16,-0.017650249192127505,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-17,2.085,1994-06-17,-0.0232292976287968,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-20,2.126,1994-06-20,0.019473424668991338,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-21,2.078,1994-06-21,-0.022836387242720604,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-22,2.024,1994-06-22,-0.02633014125181644,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-23,1.966,1994-06-23,-0.02907472970024436,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-24,2.134,1994-06-24,0.08199713115458686,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-27,2.136,1994-06-27,0.0009367682183868799,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-28,2.2,1994-06-28,0.029522439266321834,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-29,2.18,1994-06-29,-0.009132483563272587,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-06-30,2.184,1994-06-30,0.0018331810816609117,-0.19415601444095776,1994-06-01,0.17051239185846878,1994-06-01
1994-07-01,2.216,1994-07-01,0.014545711002378716,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-05,2.131,1994-07-05,-0.03911241576855751,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-06,2.122,1994-07-06,-0.004232312924688649,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-07,2.072,1994-07-07,-0.023844715794554647,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-08,2.023,1994-07-08,-0.023932766211628136,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-11,2.026,1994-07-11,0.0014818476408830887,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-12,2.005,1994-07-12,-0.010419345067959053,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-13,2.0,1994-07-13,-0.0024968801985871545,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-14,1.977,1994-07-14,-0.011566636371465405,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-15,1.948,1994-07-15,-0.01477733896813656,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-18,1.945,1994-07-18,-0.0015412281499336677,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-19,1.959,1994-07-19,0.007172161891994024,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-20,1.901,1994-07-20,-0.030054075456111592,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-21,1.84,1994-07-21,-0.032614491885397834,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-22,1.789,1994-07-22,-0.028108767094312235,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-25,1.845,1994-07-25,0.030822472965908496,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-26,1.868,1994-07-26,0.012389062314160502,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-27,1.843,1994-07-27,-0.013473661118964751,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-28,1.861,1994-07-28,0.009719298972427487,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-07-29,1.893,1994-07-29,0.01704889456707204,0.8873031950009032,1994-07-01,-0.31569854314644896,1994-07-01
1994-08-01,1.878,1994-08-01,-0.00795549144111474,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-02,1.816,1994-08-02,-0.03357110060696952,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-03,1.742,1994-08-03,-0.04160240174879054,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-04,1.761,1994-08-04,0.01084795108375799,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-05,1.719,1994-08-05,-0.024139103113356788,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-08,1.671,1994-08-08,-0.028320476787455612,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-09,1.703,1994-08-09,0.018969152067294548,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-10,1.766,1994-08-10,0.03632570050121691,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-11,1.686,1994-08-11,-0.04635824260210459,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-12,1.72,1994-08-12,0.019965431245698006,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-15,1.753,1994-08-15,0.019004315113735674,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-16,1.79,1994-08-16,0.020887013913566305,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-17,1.837,1994-08-17,0.025918186380325024,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-18,1.731,1994-08-18,-0.059434530038916335,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-19,1.674,1994-08-19,-0.03348330412678868,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-22,1.612,1994-08-22,-0.03774032798284697,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-23,1.532,1994-08-23,-0.05090157276603702,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-24,1.484,1994-08-24,-0.0318329265732109,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-25,1.62,1994-08-25,0.08768500449910405,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-26,1.617,1994-08-26,-0.0018535686493229438,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-29,1.661,1994-08-29,0.026847250036188056,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-30,1.601,1994-08-30,-0.036791396616580166,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-08-31,1.586,1994-08-31,-0.009413310801921345,-0.2682639865946794,1994-08-01,0.05277029342312023,1994-08-01
1994-09-01,1.596,1994-09-01,0.006285375814960737,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-02,1.56,1994-09-02,-0.0228146777661714,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-06,1.596,1994-09-06,0.022814677766171264,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-07,1.631,1994-09-07,0.021692824611259754,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-08,1.659,1994-09-08,0.017021687569430743,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-09,1.638,1994-09-09,-0.012739025777429826,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-12,1.688,1994-09-12,0.0300684107428878,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-13,1.675,1994-09-13,-0.007731230896735541,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-14,1.684,1994-09-14,0.005358750543105084,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-15,1.631,1994-09-15,-0.0319785921812581,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-16,1.628,1994-09-16,-0.0018410560585283163,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-19,1.633,1994-09-19,0.003066546407979544,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-20,1.556,1994-09-20,-0.04830038823212814,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-21,1.493,1994-09-21,-0.04133090719914651,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-22,1.445,1994-09-22,-0.03267819699265783,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-23,1.406,1994-09-23,-0.027360528175922404,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-26,1.716,1994-09-26,0.19924720767729745,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-27,1.715,1994-09-27,-0.0005829204478671973,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-28,1.702,1994-09-28,-0.007609050466720969,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-29,1.707,1994-09-29,0.0029334136611213306,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-09-30,1.657,1994-09-30,-0.029728705367877712,-0.42488319396526597,1994-09-01,0.12463650490966138,1994-09-01
1994-10-03,1.683,1994-10-03,0.015569176764243096,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-04,1.692,1994-10-04,0.005333345975362603,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-05,1.664,1994-10-05,-0.01668691878501471,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-06,1.647,1994-10-06,-0.010268891203513571,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-07,1.624,1994-10-07,-0.01406320945601699,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-10,1.658,1994-10-10,0.02071981497361681,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-11,1.664,1994-10-11,0.0036122856859135658,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-12,1.642,1994-10-12,-0.01330933136878038,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-13,1.61,1994-10-13,-0.019680832033864778,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-14,1.632,1994-10-14,0.013572077545543466,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-17,1.653,1994-10-17,0.012785562296971925,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-18,1.635,1994-10-18,-0.010949014489670469,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-19,1.585,1994-10-19,-0.031058397019972855,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-20,1.557,1994-10-20,-0.017823514477382684,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-21,1.597,1994-10-21,0.025365976381014187,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-24,1.683,1994-10-24,0.05245104597579363,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-25,1.947,1994-10-25,0.14571181118139379,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-26,2.031,1994-10-26,0.04223855620818512,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-27,2.008,1994-10-27,-0.011389080768764923,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-10-28,1.992,1994-10-28,-0.008000042667076265,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
